ID,Azimuth,Tilt,Month,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
ID040,202,42.0,October,0.0,0.0,0.0,0.0,0.0,0.0,41.81,179.45,314.49,408.86,498.39,552.51,525.66,445.71,330.21,135.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID040,202,42.0,November,0.0,0.0,0.0,0.0,0.0,0.0,3.52,92.05,205.55,277.66,345.19,381.41,361.1,303.78,178.92,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID040,202,42.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,167.57,255.13,315.38,346.08,336.92,268.18,118.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,21.17,38.69,52.86,63.49,63.74,54.23,35.81,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,February,0.0,0.0,0.0,0.0,0.0,0.0,0.44,11.37,36.94,59.68,77.61,89.85,93.76,81.3,65.01,33.18,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,March,0.0,0.0,0.0,0.0,0.0,0.52,8.45,30.02,61.93,87.67,107.4,118.77,121.17,108.76,89.99,65.89,25.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,April,0.0,0.0,0.0,0.0,0.37,7.53,21.71,52.23,85.01,108.16,125.61,136.19,135.26,121.3,101.75,79.34,47.43,6.98,0.0,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,May,0.0,0.0,0.0,0.0,4.94,14.28,32.16,63.66,93.14,114.05,125.2,134.27,133.92,122.04,106.39,84.77,56.15,24.85,1.64,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,June,0.0,0.0,0.0,0.42,7.44,16.55,35.5,67.19,97.17,119.73,132.6,140.86,139.77,131.76,116.38,93.5,64.04,33.34,6.1,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,July,0.0,0.0,0.0,0.0,5.35,14.42,31.15,62.17,93.31,116.65,130.55,139.69,138.75,130.92,117.09,95.34,66.24,34.33,5.53,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,August,0.0,0.0,0.0,0.0,0.82,9.93,23.73,54.42,86.14,111.2,128.21,136.77,138.0,127.73,110.84,86.44,55.68,17.94,0.33,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,September,0.0,0.0,0.0,0.0,0.0,3.55,15.69,41.51,72.15,94.69,110.89,121.97,119.55,107.92,87.54,63.82,23.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,October,0.0,0.0,0.0,0.0,0.0,0.0,6.3,26.41,50.67,68.76,85.78,96.43,92.53,78.69,58.35,23.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,November,0.0,0.0,0.0,0.0,0.0,0.0,0.32,10.82,29.36,43.38,56.2,63.34,60.35,50.24,29.08,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID041,220,25.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,19.93,35.99,48.08,54.44,53.38,42.19,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.24,427.37,503.51,547.23,565.63,494.76,355.26,177.32,14.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,February,0.0,0.0,0.0,0.0,0.0,0.0,17.53,362.36,613.13,710.66,763.22,766.54,703.05,519.19,321.65,102.22,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,March,0.0,0.0,0.0,0.0,0.0,20.4,257.86,588.33,800.41,908.15,958.7,936.59,844.45,648.97,418.35,183.83,41.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,April,0.0,0.0,0.0,0.0,6.31,166.44,480.69,747.77,933.54,1008.44,1034.61,1001.64,881.57,677.89,445.23,218.21,95.08,17.05,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,May,0.0,0.0,0.0,0.0,60.39,271.24,518.2,759.2,923.66,989.87,971.49,939.97,836.27,657.06,450.94,235.85,123.46,63.13,5.21,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,June,0.0,0.0,0.0,2.08,83.09,285.47,534.2,768.99,939.44,1024.32,1021.52,978.5,865.12,702.87,494.88,268.78,142.65,86.83,21.25,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,July,0.0,0.0,0.0,0.0,57.44,261.2,510.13,752.04,933.47,1021.77,1025.79,988.82,875.43,713.11,511.85,280.22,142.13,81.75,16.75,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,August,0.0,0.0,0.0,0.0,12.77,203.01,477.85,738.14,925.96,1023.05,1045.06,998.07,893.62,710.46,486.66,245.1,110.66,41.38,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,September,0.0,0.0,0.0,0.0,0.0,97.52,390.51,638.01,828.18,911.45,932.36,914.69,789.54,604.34,372.03,154.55,42.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,October,0.0,0.0,0.0,0.0,0.0,0.0,180.0,475.86,629.24,696.58,753.21,746.58,627.05,442.83,232.71,51.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,November,0.0,0.0,0.0,0.0,0.0,0.0,18.76,265.51,425.01,478.66,524.25,516.54,428.69,295.09,118.91,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID042,153,45.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.85,382.31,464.25,493.97,478.49,406.59,266.44,86.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.84,201.25,231.64,248.46,254.83,221.86,158.86,79.17,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,February,0.0,0.0,0.0,0.0,0.0,0.0,8.56,171.03,281.88,321.41,341.47,339.72,309.24,225.72,137.3,41.76,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,March,0.0,0.0,0.0,0.0,0.0,9.94,119.43,265.67,356.11,399.77,418.06,404.17,359.7,270.66,166.83,67.07,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,April,0.0,0.0,0.0,0.0,2.82,74.52,211.77,326.7,404.69,433.77,440.99,421.65,364.21,271.16,166.34,75.63,39.19,6.94,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,May,0.0,0.0,0.0,0.0,24.9,114.73,220.36,323.07,392.04,417.51,405.67,387.17,337.01,254.52,160.66,80.27,51.37,25.83,1.96,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,June,0.0,0.0,0.0,0.77,32.56,117.78,223.78,323.61,394.94,428.56,423.61,400.01,345.44,268.93,173.68,88.85,59.3,35.69,8.58,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,July,0.0,0.0,0.0,0.0,23.01,108.95,215.3,318.27,394.53,429.65,427.67,406.78,352.36,276.08,183.11,91.76,58.68,33.8,6.44,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,August,0.0,0.0,0.0,0.0,5.56,88.62,207.68,319.18,398.47,437.27,442.68,417.48,366.59,281.7,179.58,82.74,46.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,September,0.0,0.0,0.0,0.0,0.0,44.85,176.07,282.93,363.59,396.63,401.61,389.91,330.79,245.95,141.96,55.22,17.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,October,0.0,0.0,0.0,0.0,0.0,0.0,83.78,216.89,282.19,308.89,330.85,324.77,269.59,186.75,93.77,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,November,0.0,0.0,0.0,0.0,0.0,0.0,9.2,124.78,195.09,216.29,234.52,229.26,188.94,129.59,51.53,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID043,153,55.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,180.49,214.62,225.4,216.51,183.51,120.33,38.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.07,436.55,614.56,735.88,803.41,734.68,551.84,296.0,28.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,February,0.0,0.0,0.0,0.0,0.0,0.0,12.92,344.38,726.74,948.2,1095.93,1165.5,1121.49,884.68,609.24,243.49,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,March,0.0,0.0,0.0,0.0,0.0,13.12,263.09,732.41,1117.62,1361.07,1517.83,1561.75,1488.4,1237.73,917.66,555.19,151.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,April,0.0,0.0,0.0,0.0,6.52,190.84,638.32,1093.06,1451.31,1646.19,1767.49,1798.93,1686.36,1421.11,1097.07,749.72,347.58,41.74,0.0,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,May,0.0,0.0,0.0,1.29,88.56,394.86,803.31,1226.95,1545.01,1720.19,1762.62,1788.51,1694.57,1461.74,1189.09,858.18,476.94,160.12,10.29,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,June,0.0,0.0,0.0,6.24,136.92,454.07,868.84,1285.61,1614.05,1815.89,1879.64,1888.05,1779.7,1591.55,1322.25,977.8,584.18,241.71,44.41,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,July,0.0,0.0,0.0,0.0,92.29,393.36,805.62,1228.84,1574.64,1783.48,1859.41,1877.61,1769.56,1580.59,1326.82,988.6,595.75,235.09,37.46,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,August,0.0,0.0,0.0,0.0,13.48,252.34,672.88,1120.76,1474.01,1701.79,1815.86,1820.25,1733.56,1510.3,1214.31,846.26,439.66,106.0,2.41,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,September,0.0,0.0,0.0,0.0,0.0,89.88,466.7,878.02,1229.23,1431.46,1543.6,1587.29,1460.86,1225.94,895.27,538.81,143.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,October,0.0,0.0,0.0,0.0,0.0,0.0,181.88,574.68,858.04,1021.65,1168.05,1218.68,1083.64,831.68,520.89,161.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,November,0.0,0.0,0.0,0.0,0.0,0.0,14.4,262.38,512.6,644.11,756.49,785.4,683.3,495.07,227.29,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID044,170,15.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.83,386.94,554.52,651.76,669.82,592.55,404.26,137.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.17,559.35,645.61,681.28,671.23,543.47,332.88,118.62,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,February,0.0,0.0,0.0,0.0,0.0,0.0,26.19,514.23,842.29,949.01,988.15,955.31,824.76,548.35,267.44,78.93,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,March,0.0,0.0,0.0,0.0,0.0,36.37,414.27,882.92,1151.76,1266.15,1297.57,1227.26,1057.99,756.36,417.59,175.32,63.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,April,0.0,0.0,0.0,0.0,15.16,314.4,800.42,1160.97,1387.85,1451.86,1448.63,1364.03,1162.95,854.52,514.96,250.68,143.98,26.65,0.0,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,May,0.0,0.0,0.0,2.44,153.48,527.88,884.37,1210.33,1409.87,1464.72,1402.68,1326.37,1152.68,879.24,576.3,301.0,186.17,96.89,7.97,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,June,0.0,0.0,0.0,11.12,223.83,570.11,931.84,1247.75,1456.58,1537.42,1493.95,1399.62,1211.04,961.2,657.75,355.47,214.03,131.27,32.82,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,July,0.0,0.0,0.0,0.0,160.4,530.77,892.45,1218.91,1443.56,1528.15,1493.68,1406.22,1217.14,965.0,668.53,357.07,210.99,123.66,25.7,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,August,0.0,0.0,0.0,0.0,32.06,398.28,811.63,1164.86,1396.11,1492.36,1482.99,1378.95,1197.8,915.19,585.28,284.7,165.88,64.37,1.74,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,September,0.0,0.0,0.0,0.0,0.0,174.06,628.02,963.42,1200.86,1281.44,1274.88,1209.34,1002.95,717.28,385.56,170.89,64.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,October,0.0,0.0,0.0,0.0,0.0,1.3,269.13,681.52,872.53,937.57,982.23,933.79,735.62,455.66,188.93,58.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,November,0.0,0.0,0.0,0.0,0.0,0.0,26.01,359.98,564.14,619.41,656.53,616.68,469.99,265.81,81.94,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID045,130,35.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.49,489.56,580.93,599.39,550.74,423.8,226.02,50.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.98,314.84,386.54,425.18,433.62,365.84,242.14,100.03,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,February,0.0,0.0,0.0,0.0,0.0,0.0,13.22,280.83,494.02,582.3,627.35,627.28,563.74,401.75,227.8,66.84,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,March,0.0,0.0,0.0,0.0,0.0,17.72,227.66,519.19,708.28,804.12,848.45,828.13,743.46,568.86,362.88,163.36,44.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,April,0.0,0.0,0.0,0.0,7.54,173.87,472.2,714.79,880.92,946.08,969.1,941.01,836.09,656.28,450.4,246.26,102.32,19.11,0.0,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,May,0.0,0.0,0.0,1.16,85.17,311.0,544.75,767.07,914.04,971.7,954.25,928.89,839.31,680.51,501.62,304.06,140.59,67.69,5.47,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,June,0.0,0.0,0.0,5.84,126.78,343.11,580.42,797.09,950.27,1024.29,1018.86,982.26,883.56,744.38,566.8,361.4,175.64,92.28,23.23,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,July,0.0,0.0,0.0,0.0,88.8,313.07,550.26,772.56,935.83,1012.75,1013.41,981.46,882.43,741.97,570.56,364.01,176.06,85.91,19.48,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,August,0.0,0.0,0.0,0.0,16.42,223.94,485.53,723.88,891.03,976.56,995.51,953.66,862.25,701.97,507.19,290.21,123.64,45.01,1.26,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,September,0.0,0.0,0.0,0.0,0.0,91.67,360.86,584.31,753.63,827.23,847.16,828.86,718.79,554.31,347.91,155.63,45.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,October,0.0,0.0,0.0,0.0,0.0,0.86,148.68,399.69,535.99,595.35,643.07,632.95,523.64,356.68,175.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,November,0.0,0.0,0.0,0.0,0.0,0.0,13.94,200.2,334.75,383.91,421.11,410.12,328.25,204.64,70.82,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID046,135,24.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,275.58,346.57,373.57,356.58,287.38,167.64,42.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.54,190.13,305.27,392.41,452.73,439.18,358.27,222.4,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,February,0.0,0.0,0.0,0.0,0.0,0.0,3.62,121.5,322.87,469.07,577.56,645.25,652.74,547.61,417.65,198.82,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,March,0.0,0.0,0.0,0.0,0.0,3.77,81.18,291.25,516.23,678.91,797.13,855.17,849.47,741.69,591.6,408.77,143.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,April,0.0,0.0,0.0,0.0,2.99,58.22,224.76,468.38,687.15,827.89,928.42,980.31,951.46,833.67,679.31,507.42,280.17,37.66,0.0,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,May,0.0,0.0,0.0,0.69,36.0,125.55,312.95,545.58,740.83,867.7,923.95,968.17,946.0,844.17,717.62,552.81,345.76,136.81,7.65,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,June,0.0,0.0,0.0,3.21,53.84,148.75,341.96,573.07,772.73,912.65,981.05,1017.86,989.3,913.83,789.11,615.78,402.88,192.26,31.95,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,July,0.0,0.0,0.0,0.0,38.77,123.65,307.36,539.47,748.06,892.7,968.21,1010.87,983.03,908.14,793.48,626.42,415.13,194.96,28.09,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,August,0.0,0.0,0.0,0.0,5.97,77.75,242.43,483.3,696.44,852.67,949.71,986.91,973.11,880.37,743.39,558.39,336.17,96.97,1.37,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,September,0.0,0.0,0.0,0.0,0.0,26.68,159.85,374.64,583.57,723.55,816.79,873.75,835.69,734.69,575.27,395.45,132.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,October,0.0,0.0,0.0,0.0,0.0,0.0,62.56,241.86,409.95,522.64,627.72,684.6,638.49,524.35,369.15,139.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,November,0.0,0.0,0.0,0.0,0.0,0.0,4.45,104.45,242.19,330.93,410.37,447.59,412.49,328.25,177.57,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID047,205,20.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,173.82,280.35,353.24,384.59,363.44,274.01,110.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78,224.07,298.88,354.39,395.94,378.55,309.39,197.06,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,February,0.0,0.0,0.0,0.0,0.0,0.0,5.56,154.96,321.13,418.42,488.7,528.54,526.42,435.44,330.78,157.66,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,March,0.0,0.0,0.0,0.0,0.0,2.76,80.93,263.02,427.19,537.54,613.68,643.88,628.36,537.25,417.84,276.01,88.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,April,0.0,0.0,0.0,0.0,1.72,37.56,167.05,349.55,506.1,601.46,665.05,690.4,655.9,558.28,436.26,301.41,138.99,14.42,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,May,0.0,0.0,0.0,0.0,20.7,71.2,194.79,363.31,504.36,591.56,624.29,645.78,618.33,535.21,432.47,303.15,153.45,45.47,3.41,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,June,0.0,0.0,0.0,1.36,32.29,78.99,197.54,363.93,508.42,606.9,651.18,667.88,636.21,568.84,465.59,329.96,176.24,63.1,13.95,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,July,0.0,0.0,0.0,0.0,22.08,68.37,180.72,348.65,499.67,601.4,650.5,671.78,640.39,573.86,477.09,344.33,188.57,63.22,10.99,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,August,0.0,0.0,0.0,0.0,3.51,47.51,165.05,342.41,497.34,605.37,667.07,683.23,660.73,580.52,468.71,324.15,162.05,33.61,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,September,0.0,0.0,0.0,0.0,0.0,19.82,138.64,303.72,454.82,549.3,605.73,638.21,596.99,511.7,386.62,248.48,72.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,October,0.0,0.0,0.0,0.0,0.0,0.0,69.94,232.02,353.31,428.31,498.74,532.79,489.14,396.91,275.8,102.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,November,0.0,0.0,0.0,0.0,0.0,0.0,7.14,127.44,238.0,295.53,349.56,371.6,339.17,273.14,150.53,12.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID048,185,45.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.17,206.76,281.19,326.17,342.44,320.99,244.44,102.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,241.63,338.76,411.41,464.25,446.65,365.82,232.34,28.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,February,0.0,0.0,0.0,0.0,0.0,0.0,5.17,161.63,361.01,485.71,577.0,630.87,632.5,526.84,402.63,192.85,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,March,0.0,0.0,0.0,0.0,0.0,3.1,88.1,301.58,505.56,646.13,745.31,788.62,775.42,669.11,526.74,355.95,119.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,April,0.0,0.0,0.0,0.0,2.21,47.77,201.32,425.56,621.22,743.08,826.73,864.39,828.59,714.02,568.24,406.77,203.88,23.44,0.0,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,May,0.0,0.0,0.0,0.0,27.15,93.73,250.96,460.01,635.82,746.76,791.62,823.7,795.7,698.02,576.84,422.14,236.03,74.44,4.49,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,June,0.0,0.0,0.0,2.49,42.16,106.04,261.84,468.95,648.83,772.97,831.14,857.2,823.87,747.17,626.18,463.66,272.54,103.63,18.36,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,July,0.0,0.0,0.0,0.0,29.67,90.87,237.59,446.08,634.03,762.26,826.56,858.17,825.24,749.5,636.79,478.72,286.61,106.77,14.42,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,August,0.0,0.0,0.0,0.0,4.74,61.17,205.19,424.01,616.56,753.47,834.62,860.36,839.1,746.55,614.67,441.09,240.57,56.67,0.97,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,September,0.0,0.0,0.0,0.0,0.0,23.26,158.82,360.25,548.41,669.2,744.68,789.72,745.45,646.04,496.1,329.04,102.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,October,0.0,0.0,0.0,0.0,0.0,0.0,74.42,262.58,413.76,510.07,600.56,646.62,597.81,488.54,342.35,129.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,November,0.0,0.0,0.0,0.0,0.0,0.0,6.68,135.51,268.97,343.67,412.61,442.61,405.95,326.8,180.45,14.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID049,190,36.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.03,222.99,317.24,376.77,400.16,376.55,287.15,119.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.83,501.24,602.69,650.56,648.68,528.46,327.19,121.84,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,February,0.0,0.0,0.0,0.0,0.0,0.0,22.4,462.07,790.86,914.67,968.89,951.0,832.04,566.05,292.24,88.6,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,March,0.0,0.0,0.0,0.0,0.0,31.97,386.08,850.69,1135.35,1268.53,1319.12,1267.57,1114.68,825.47,493.08,212.16,70.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,April,0.0,0.0,0.0,0.0,14.15,304.38,791.67,1166.71,1412.72,1496.19,1512.85,1449.09,1266.46,970.89,638.34,329.61,158.3,30.06,0.0,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,May,0.0,0.0,0.0,2.56,156.19,537.24,906.71,1249.95,1467.15,1540.37,1495.53,1438.69,1282.45,1020.62,729.24,421.5,208.43,106.97,8.67,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,June,0.0,0.0,0.0,12.12,234.02,591.08,966.88,1300.7,1528.0,1627.17,1600.46,1525.37,1354.2,1121.75,832.55,509.96,253.24,145.99,36.78,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,July,0.0,0.0,0.0,0.0,165.41,544.12,919.8,1263.04,1506.33,1609.6,1592.1,1523.89,1352.05,1116.79,836.36,509.87,251.37,135.94,30.77,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,August,0.0,0.0,0.0,0.0,32.27,393.16,814.0,1182.95,1431.7,1547.82,1558.18,1473.25,1311.18,1044.6,727.16,392.33,183.76,71.24,1.99,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,September,0.0,0.0,0.0,0.0,0.0,161.21,604.74,951.28,1204.59,1303.09,1316.22,1268.0,1078.36,805.59,475.71,207.26,71.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,October,0.0,0.0,0.0,0.0,0.0,1.38,247.5,647.46,850.84,930.06,988.76,954.55,767.53,494.58,222.07,64.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,November,0.0,0.0,0.0,0.0,0.0,0.0,23.03,323.53,528.79,595.77,642.04,611.36,471.46,271.63,90.37,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID050,125,25.0,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.05,435.46,536.22,566.51,527.07,406.39,218.13,51.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID051,208,42.0,January,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,41.75,67.52,88.14,104.59,105.31,90.92,62.33,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID051,208,42.0,February,0.0,0.0,0.0,0.0,0.0,0.0,0.51,20.58,62.75,96.39,122.85,141.01,147.52,128.65,104.77,55.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID051,208,42.0,March,0.0,0.0,0.0,0.0,0.0,0.69,10.61,42.53,90.66,129.11,158.52,175.51,179.57,161.66,134.64,99.57,39.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
